Age,Attrition,DailyRate,DistanceFromHome,EmployeeNumber,HourlyRate,JobLevel,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Education_College,Education_Bachelor,Education_Master,Education_Doctor,EnvironmentSatisfaction_Medium,EnvironmentSatisfaction_High,EnvironmentSatisfaction_Very High,JobInvolvement_Medium,JobInvolvement_High,JobInvolvement_Very High,JobSatisfaction_Medium,JobSatisfaction_High,JobSatisfaction_Very High,PerformanceRating_Good,PerformanceRating_Excellent,PerformanceRating_Outstanding,RelationshipSatisfaction_Medium,RelationshipSatisfaction_High,RelationshipSatisfaction_Very High,WorkLifeBalance_Good,WorkLifeBalance_Better,WorkLifeBalance_Best
37,0,977,1,1196,56,2,6474,9961,1,0,13,1,14,2,14,8,3,11,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
20,0,805,3,1198,87,1,3033,12828,1,0,12,0,2,2,2,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
44,1,1097,10,1200,96,1,2936,10826,1,1,11,0,6,4,6,4,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
53,0,1223,7,1201,50,5,18606,18640,3,0,18,1,26,6,7,7,4,7,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
29,0,942,15,1202,69,1,2168,26933,0,1,18,1,6,2,5,4,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
22,1,1256,3,1203,48,1,2853,4223,0,1,11,1,1,5,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
46,0,1402,2,1204,69,4,17048,24097,8,0,23,0,28,2,26,15,15,9,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
44,0,111,17,1206,74,1,2290,4279,2,0,13,0,6,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
33,0,147,2,1207,99,1,3600,8429,1,0,13,1,5,2,5,4,1,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
41,1,906,5,1210,95,1,2107,20293,6,0,17,1,5,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,0,1329,29,1211,61,2,4115,13192,8,0,19,3,8,3,4,3,0,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
40,0,1184,2,1212,62,2,4327,25440,5,0,12,3,5,2,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
50,0,1421,2,1215,30,4,17856,9490,2,0,22,1,32,3,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
28,0,1179,19,1216,78,1,3196,12449,1,0,12,3,6,2,6,5,3,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
46,0,1450,15,1217,52,5,19081,10849,5,0,11,1,25,2,4,2,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
35,0,1361,17,1218,94,2,8966,21026,3,1,15,3,15,2,7,7,1,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
24,1,984,17,1219,97,1,2210,3372,1,0,13,1,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
33,0,1146,25,1220,82,2,4539,4905,1,0,12,1,10,3,10,7,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
36,0,917,6,1221,60,1,2741,6865,1,0,14,1,7,4,7,7,1,7,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
30,0,853,7,1224,49,2,3491,11309,1,0,13,3,10,4,10,7,8,9,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
44,0,200,29,1225,32,2,4541,7744,1,0,25,0,20,3,20,11,13,17,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
20,0,654,21,1226,43,1,2678,5050,1,0,17,0,2,2,2,1,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
46,0,150,2,1228,60,2,7379,17433,2,0,11,1,12,3,6,3,1,4,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
42,0,179,2,1231,79,2,6272,12858,7,0,16,1,10,3,4,3,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
60,0,696,7,1233,52,2,5220,10893,0,1,18,1,12,3,11,7,1,9,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
32,0,116,13,1234,77,1,2743,7331,1,0,20,1,2,2,2,2,2,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
32,0,1316,2,1235,38,2,4998,2338,4,1,14,0,10,2,8,7,0,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
36,0,363,1,1237,77,3,10252,4235,2,1,21,1,17,2,7,7,7,7,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
33,0,117,9,1238,60,1,2781,6311,0,0,13,1,15,5,14,10,4,10,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
40,0,107,10,1239,84,2,6852,11591,7,0,12,1,7,2,5,1,1,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
25,0,1356,10,1240,57,2,4950,20623,0,0,14,0,5,4,4,3,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
30,0,1465,1,1241,63,1,3579,9369,0,1,21,1,12,2,11,9,5,7,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
42,0,458,26,1242,60,3,13191,23281,3,1,17,0,20,6,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
35,0,1212,8,1243,78,3,10377,13755,4,1,11,1,16,6,13,2,4,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
27,0,1103,14,1244,42,1,2235,14377,1,1,14,2,9,3,9,7,6,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
54,0,966,1,1245,53,3,10502,9659,7,0,17,1,33,2,5,4,1,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
44,0,1117,2,1246,72,1,2011,19982,1,0,13,1,10,5,10,5,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
19,1,504,10,1248,96,1,1859,6148,1,1,25,0,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
29,0,1010,1,1249,97,1,3760,5598,1,0,15,3,3,5,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
54,0,685,3,1250,85,4,17779,23474,3,0,14,0,36,2,10,9,0,9,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
31,0,1332,11,1251,80,2,6833,17089,1,1,12,0,6,2,6,5,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
31,0,1062,24,1252,96,2,6812,17198,1,0,19,0,10,2,10,9,1,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
59,0,326,3,1254,48,2,5171,16490,5,0,17,0,13,2,6,1,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
43,0,920,3,1255,96,5,19740,18625,3,0,14,1,25,2,8,7,0,7,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
49,0,1098,4,1256,85,5,18711,12124,2,0,13,1,23,2,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
36,0,469,3,1257,46,1,3692,9256,1,0,12,0,12,2,11,10,0,7,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
48,0,969,2,1258,76,1,2559,16620,5,0,11,0,7,4,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
27,0,1167,4,1259,76,1,2517,3208,1,0,11,3,5,2,5,3,0,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
29,0,1329,7,1260,82,2,6623,4204,1,1,11,2,6,2,6,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
48,0,715,1,1263,76,5,18265,8733,6,0,12,0,25,3,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
29,0,694,1,1264,87,4,16124,3423,3,0,14,2,9,2,7,7,1,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
34,0,1320,20,1265,89,1,2585,21643,0,0,17,0,2,5,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0
44,0,1099,5,1267,88,5,18213,8751,7,0,11,1,26,5,22,9,3,10,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
33,0,536,10,1268,82,3,8380,21708,0,1,14,2,10,3,9,8,0,8,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
19,0,265,25,1269,57,1,2994,21221,1,1,12,0,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
23,0,373,1,1270,47,1,1223,16901,1,0,22,1,1,2,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
25,1,599,24,1273,73,1,1118,8040,1,1,14,0,1,4,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
26,0,583,4,1275,53,1,2875,9973,1,1,20,0,8,2,8,5,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
45,1,1449,2,1277,94,5,18824,2493,2,1,16,0,26,2,24,10,1,11,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
55,0,177,8,1278,37,4,13577,25592,1,1,15,1,34,3,33,9,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
21,1,251,10,1279,45,1,2625,25308,1,0,20,0,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
46,0,168,4,1280,33,5,18789,9946,2,0,14,1,26,2,11,4,0,8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
34,0,131,2,1281,86,2,4538,6039,0,1,12,0,4,3,3,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
51,0,237,9,1282,83,5,19847,19196,4,1,24,1,31,5,29,10,11,10,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
59,0,1429,18,1283,67,3,10512,20002,6,0,12,0,25,6,9,7,5,4,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
34,0,135,19,1285,46,2,4444,22534,4,0,13,2,15,2,11,8,5,10,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
28,0,791,1,1286,44,1,2154,6842,0,1,11,0,5,2,4,2,0,2,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
44,0,1199,4,1288,92,5,19190,17477,1,0,14,2,26,4,25,9,14,13,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
34,0,648,11,1289,56,2,4490,21833,4,0,11,2,14,5,10,9,1,8,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
35,0,735,6,1291,66,1,3506,6020,0,1,14,0,4,3,3,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
42,0,603,7,1292,78,2,2372,5628,6,1,16,0,18,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
43,0,531,4,1293,56,3,10231,20364,3,0,14,0,23,3,21,7,15,17,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
36,0,429,2,1294,53,2,5410,2323,9,1,11,0,18,2,16,14,5,12,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
44,1,621,15,1295,73,3,7978,14075,1,0,11,1,10,2,10,7,0,5,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
28,0,193,2,1296,52,1,3867,14222,1,1,12,1,2,2,2,2,2,2,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
51,0,968,6,1297,40,1,2838,4257,0,0,14,0,8,6,7,0,7,7,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
30,0,879,9,1298,72,2,4695,12858,7,1,18,0,10,3,8,4,1,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
29,1,806,7,1299,39,1,3339,17285,3,1,13,2,10,2,7,7,7,7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,0,640,1,1301,84,1,2080,4732,2,0,11,0,5,2,3,2,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
25,0,266,1,1303,40,1,2096,18830,1,0,18,0,2,3,2,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
32,0,604,8,1304,56,2,6209,11693,1,0,15,2,10,4,10,7,0,8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
45,0,364,25,1306,83,5,18061,13035,3,0,22,0,22,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
39,0,412,13,1307,94,4,17123,17334,6,1,13,2,21,4,19,9,15,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
58,0,848,23,1308,88,1,2372,26076,1,0,12,2,2,3,2,2,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
32,1,1089,7,1309,79,2,4883,22845,1,0,18,1,10,3,10,4,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
39,1,360,23,1310,93,1,3904,22154,0,0,13,0,6,2,5,2,0,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
30,0,1138,6,1311,48,2,4627,23631,0,0,12,1,10,6,9,2,6,7,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
36,0,325,10,1312,63,3,7094,5747,3,0,12,0,10,0,7,7,1,7,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
46,0,991,1,1314,44,1,3423,22957,6,0,12,0,10,3,7,6,5,7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
28,0,1476,1,1315,55,2,6674,16392,0,0,11,3,10,6,9,8,7,5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
50,0,1322,28,1317,43,4,16880,22422,4,1,11,0,25,2,3,2,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
40,1,299,25,1318,57,3,9094,17235,2,1,12,0,9,2,5,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
52,1,1030,5,1319,64,3,8446,21534,9,1,19,0,10,2,8,7,7,7,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
30,0,634,17,1321,95,3,11916,25927,1,1,23,2,9,2,9,1,0,8,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
39,0,524,18,1322,32,2,4534,13352,0,0,11,0,9,6,8,7,1,7,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
31,0,587,2,1324,57,3,9852,8935,1,1,19,1,10,5,10,8,9,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
41,0,256,10,1329,40,2,6151,22074,1,0,13,0,19,4,19,2,11,9,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
31,1,1060,1,1331,54,1,2302,8319,1,1,11,0,3,2,3,2,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
44,1,935,3,1333,89,1,2362,14669,4,0,12,0,10,4,3,2,1,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
42,0,495,2,1334,37,4,17861,26582,0,1,13,0,21,3,20,8,2,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
55,0,282,2,1336,58,5,19187,6992,4,0,14,1,23,5,19,9,9,11,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
56,0,206,8,1338,99,5,19717,4022,6,0,14,0,36,4,7,3,7,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
40,0,458,16,1340,74,1,3544,8532,9,0,16,1,6,0,4,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
34,0,943,9,1344,86,3,8500,5494,0,0,11,1,10,0,9,7,1,6,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
40,0,523,2,1346,98,2,4661,22455,1,0,13,0,9,4,9,8,8,8,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
41,0,1018,1,1349,66,2,4103,4297,0,0,17,1,10,2,9,3,1,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
